id,bio,clip,dev2020,dev2040,dev2060,devCur,land,priority,slr1,slr2,slr3,water,lu10,lu20,lu30,lu60,lu70,lu80,lu85,lu90,AIBM,ASMS,CHBM,GBAT,GSHP,KDEER,LKMR,PANT,SABM,SAVOL,SIRAT,BCFS,BEAR,CROC,LOUSP,MACSP,NEWT,PLOVR,SCRJY,SESAL,SNKIT,SSKNK,STHA,SRRAT,FLOMO,GSMS,OWL,PBTF,SCTSP,STKI,WCPI,COHA,MACU,SEBM
031200010605,3,2,4,4,4,3,2,2,0,0,1,0,2010,236,4,0,173,410,2218,1190,0,0,0,0,0,0,0,0,0,0,0,0,2510,0,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,0,2777,0,389,0,0
031200010701,4,4,1,1,1,1,4,4,0,0,0,4,3749,3210,30,0,10,101,1866,197,0,0,0,0,0,0,0,0,0,0,0,0,7505,0,0,0,2304,0,0,0,0,0,0,0,0,0,0,0,0,4376,0,630,0,0
031200010702,4,4,2,2,2,1,4,3,0,0,0,3,1256,1588,6,0,53,170,851,212,0,0,0,0,0,0,0,0,0,0,0,0,3288,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,482,0,0
031200010703,3,3,3,4,4,3,3,2,0,0,0,3,1372,1324,16,0,202,375,891,983,0,0,0,0,0,0,0,0,0,0,0,0,2789,0,0,0,1707,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,378,0,0
031200010704,4,4,3,3,3,2,4,3,0,1,1,1,5198,489,42,0,259,396,1836,708,0,0,0,0,0,0,0,0,0,0,0,0,5269,0,0,0,5534,0,0,0,0,0,0,0,0,0,0,0,0,3462,0,752,0,0
031200010801,4,4,0,0,0,0,4,4,0,0,0,4,2946,4601,11,0,0,17,1080,148,0,0,0,0,0,0,0,0,0,0,0,0,8246,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5031,0,397,0,0
031200010802,4,4,0,0,0,0,4,4,0,0,0,4,1698,3773,4,0,0,8,1163,121,0,0,0,0,0,0,0,0,0,0,0,0,6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,1114,0,0
031200010803,4,3,1,1,2,1,3,3,0,0,0,4,1689,2873,47,0,58,148,1051,291,0,0,0,0,0,0,0,0,0,0,0,0,5260,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,3473,0,902,0,0
031200010901,2,2,4,4,4,3,2,1,1,1,2,1,2430,1206,24,38,630,336,1677,1280,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,0,0,1435,0,0,0,0,0,0,0,0,108,0,0,108,3364,0,1449,0,0
031200010902,3,4,2,2,3,1,4,3,3,4,4,4,2697,3216,124,654,195,110,433,309,0,0,0,0,0,0,0,0,0,0,0,0,4247,0,0,0,766,0,0,0,0,0,0,0,0,1810,0,0,1777,3512,0,3520,0,0
031200010903,3,3,2,3,3,2,3,2,3,3,3,4,2470,3010,215,1470,122,111,487,777,0,0,0,0,0,0,0,0,0,0,0,0,3336,0,0,0,1325,3,0,0,0,0,0,0,0,1277,0,0,1229,2649,0,1021,0,0
031200011001,3,3,1,2,3,1,3,3,2,3,4,4,1787,3562,228,595,14,74,4317,485,0,0,0,0,0,0,0,0,0,0,0,0,7949,0,0,0,363,0,0,0,0,0,0,0,0,1266,0,0,1264,6368,0,3304,0,0
031200011002,3,3,3,4,4,3,3,2,1,2,3,1,4623,1299,137,0,218,377,2692,1887,0,0,0,0,0,0,0,0,0,0,0,0,6591,0,0,0,2999,0,0,0,0,0,0,0,0,61,0,0,61,5154,0,1948,0,0
031200011003,4,4,0,0,1,0,3,3,2,3,3,3,1057,3203,80,238,0,20,3105,260,0,0,0,0,0,0,0,0,0,0,0,0,6214,0,0,0,0,0,0,0,0,0,0,0,0,987,0,0,923,5394,0,851,0,0
031200011101,4,3,1,1,1,1,2,4,0,0,1,1,479,2000,3,0,34,57,3611,206,0,0,0,0,0,0,0,0,0,0,0,0,6036,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,5121,0,1112,0,0
031200011102,3,4,0,0,0,0,4,4,3,4,4,4,749,6861,457,405,0,18,1230,238,0,0,0,0,0,0,0,0,0,0,0,0,6286,0,0,0,0,0,0,0,0,0,0,0,0,2370,0,0,2322,4888,0,2424,0,0
031200011103,4,4,0,0,0,0,4,4,2,2,3,4,1609,6491,168,44,5,4,1461,138,0,0,0,0,0,0,0,0,0,0,0,0,8884,0,0,0,18,0,0,0,0,0,0,0,0,643,0,0,643,7184,0,2798,0,0
031200030101,2,2,2,3,3,2,0,2,0,0,0,2,1158,932,79,0,337,212,745,188,0,0,0,0,0,0,0,0,0,0,0,0,2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,0,2932,0,0
031200030102,3,3,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,0
031200030103,2,2,1,1,3,1,0,4,0,0,0,2,4882,939,58,0,324,198,280,103,0,0,0,0,0,0,0,0,0,0,0,0,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698,0,3563,0,0
031200030104,2,2,3,3,3,3,0,3,0,0,0,2,3044,817,257,0,214,146,236,499,0,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,0,2614,0,0
031200030105,2,3,3,3,3,3,0,3,0,0,0,4,3657,2888,182,0,256,275,430,895,0,0,0,0,0,0,0,0,0,0,0,0,6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4606,0,4976,0,0
031200030106,1,1,2,2,3,2,0,1,0,0,0,2,2415,3109,272,0,874,919,3173,965,0,0,0,0,0,0,0,0,0,0,0,0,8397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6294,0,8571,0,0
031200030202,,,5,5,5,5,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200030203,0,0,2,2,2,2,0,3,0,0,0,0,11,8,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
031200030205,0,0,2,2,2,2,0,1,0,0,0,1,387,207,22,0,238,102,240,77,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,958,0,0
031200030207,0,0,1,1,2,1,0,1,0,0,0,1,1833,1516,127,0,587,395,3012,406,0,0,0,0,0,0,0,0,0,0,0,0,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6512,0,0
031200030208,0,1,2,2,2,2,0,1,0,0,0,2,1628,1276,81,0,472,493,1185,510,0,0,0,0,0,0,0,0,0,0,0,0,4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806,0,0
031200030301,1,1,3,4,4,3,0,1,0,0,0,2,3599,2717,554,0,210,440,806,2879,0,0,0,0,0,0,0,0,0,0,0,0,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,0,6237,0,0
031200030302,2,2,2,3,3,2,0,2,0,0,0,3,1564,2166,108,0,300,717,1360,830,0,0,0,0,0,0,0,0,0,0,0,0,5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324,0,5116,0,0
031200030303,3,2,2,3,3,2,2,2,0,0,0,3,1870,1553,92,0,50,238,435,645,0,0,0,0,0,0,0,0,0,0,0,0,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,0,3715,0,0
031200030401,0,0,2,2,3,2,0,0,0,0,0,0,1185,728,77,0,537,746,1374,663,0,0,0,481,0,0,0,0,0,0,0,0,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4272,0,0
031200030402,0,0,3,3,3,3,0,0,0,0,0,1,1149,1014,25,0,213,351,1073,1028,0,0,0,0,0,0,0,0,0,0,0,0,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3678,0,0
031200030403,1,1,3,3,3,2,0,1,0,0,0,2,1495,1883,141,0,569,520,1692,705,0,0,0,0,0,0,0,0,0,0,0,0,5546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157,0,0
031200030404,2,2,2,2,2,2,2,2,0,0,0,3,2604,1411,336,0,375,722,1918,772,0,0,0,0,0,0,0,0,0,0,0,0,6440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2191,0,6851,0,0
031200030501,0,0,1,2,2,1,0,1,0,0,0,1,2150,1117,70,0,1456,674,1752,641,0,0,0,418,0,0,0,0,0,0,0,0,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,0,6453,0,0
031200030502,2,2,1,1,2,1,1,3,0,0,0,3,2216,1343,36,0,312,389,1878,289,0,0,0,20,0,0,0,0,0,0,0,0,5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859,0,5721,0,0
031200030601,2,1,1,2,2,1,0,1,0,0,0,0,482,847,81,0,1682,409,1504,347,0,0,0,1313,0,0,0,0,0,0,0,0,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,0,2662,0,0
031200030602,2,1,2,2,2,1,0,1,0,0,0,0,1171,1257,44,0,1334,623,1561,527,0,0,0,2128,0,0,0,0,0,0,0,0,3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,0,5119,0,0
031200030603,2,1,1,1,1,1,0,3,0,0,0,0,1114,2489,7,0,610,612,5388,309,0,0,0,2614,0,0,0,0,0,0,0,0,9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6636,0,6938,0,0
031200030604,4,3,0,0,0,0,0,3,0,0,0,1,28,1732,8,0,0,42,3979,236,0,0,0,1200,0,0,0,0,0,0,0,0,5526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4325,0,3067,0,0
031200030605,1,1,1,1,1,1,1,3,0,0,0,1,481,1539,17,0,24,206,3837,336,0,0,0,309,0,0,0,0,0,0,0,0,5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4619,0,3116,0,0
031200030701,2,1,1,2,2,1,1,2,0,0,0,2,354,2125,33,0,397,241,2924,449,0,0,0,0,0,0,0,0,0,0,0,0,5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870,0,3087,0,0
031200030702,1,2,1,1,1,1,1,4,0,0,0,2,144,2563,21,0,4,118,3530,289,0,0,0,0,0,0,0,0,0,0,0,0,6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309,0,3183,0,0
031200030703,4,3,1,1,1,1,1,4,0,0,0,1,226,1991,9,0,34,105,3136,194,0,0,0,0,0,0,0,0,0,0,0,0,5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637,0,2997,0,0
031200030704,3,3,1,1,1,1,2,4,0,0,0,3,458,1950,50,0,44,201,1927,181,0,0,0,0,0,0,0,0,0,0,0,0,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883,0,2396,0,0
031200030705,4,4,0,0,0,0,3,4,0,0,0,4,1315,3408,18,0,16,50,2045,160,0,0,0,0,0,0,0,0,0,0,0,0,6851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,0,984,0,0
031200030801,3,4,1,1,1,1,3,4,0,0,0,4,3035,828,812,0,42,121,235,231,0,0,0,0,0,0,0,0,0,0,0,0,4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,0,4097,0,0
031200030802,3,3,2,2,2,2,3,4,0,0,0,4,2924,2448,1140,0,38,197,1154,376,0,0,0,0,0,0,0,0,0,0,0,0,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316,0,3085,0,0
031200030803,3,2,1,1,1,1,0,3,0,0,0,2,463,2000,171,0,3,73,5750,398,0,0,0,168,0,0,0,0,0,0,0,0,8073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6488,0,4902,0,0
031200030804,3,3,1,2,2,1,2,3,0,0,0,4,2142,3370,875,0,28,188,3450,520,0,0,0,0,0,0,0,0,0,0,0,0,8102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5991,0,6090,0,0
031200030805,4,3,1,1,1,1,3,4,0,0,0,4,2264,5900,99,0,53,154,4268,269,0,0,0,0,0,0,0,0,0,0,0,0,12339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7742,0,5296,0,0
031200030901,4,4,0,1,1,0,3,4,0,0,0,4,1600,5732,81,0,25,109,2752,181,0,0,0,0,0,0,0,0,0,0,0,0,9771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5269,0,1982,0,0
031200030902,4,4,0,1,1,0,4,4,0,0,1,4,2316,6664,55,0,12,90,2276,176,0,0,0,0,0,0,0,0,0,0,0,0,11283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,0,1735,0,0
031200030903,4,4,0,0,1,0,4,4,1,2,2,4,1565,5298,106,0,3,38,1889,127,0,0,0,0,0,0,0,0,0,0,0,0,8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,0,2859,0,0
031200031001,4,4,0,0,0,0,4,4,0,0,0,4,1925,5990,4,0,0,120,1608,133,0,0,0,0,0,0,0,0,0,0,0,0,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997,0,362,0,0
031200031002,4,4,0,0,0,0,4,4,0,0,0,4,2560,6476,32,0,0,255,1622,121,0,0,0,0,0,0,0,0,0,0,0,0,10109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539,0,1914,0,0
031200031003,4,4,0,0,0,0,4,4,0,0,0,4,515,4592,0,0,0,70,352,22,0,0,0,0,0,0,0,0,0,0,0,0,5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877,0,265,0,0
031200031101,4,4,1,2,2,1,3,3,2,2,2,4,1779,4874,99,191,138,275,1298,302,0,0,0,0,0,0,0,0,0,0,0,0,7293,0,0,0,138,0,0,0,0,0,0,0,0,556,0,0,556,4518,0,3308,0,0
031200031102,4,4,1,2,2,1,4,3,1,1,2,4,3512,4241,118,23,68,109,1267,435,0,0,0,0,0,0,0,0,0,0,0,0,8473,0,0,0,1731,0,0,0,0,0,0,0,0,98,0,0,98,4822,0,1792,0,0
031200031201,4,4,1,1,1,1,4,3,2,2,2,4,780,7350,189,0,15,68,2468,258,0,0,0,0,0,0,0,0,0,0,0,0,10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4889,0,3588,0,0
031200031202,4,4,0,0,0,0,4,3,1,1,1,4,866,3233,41,0,0,16,1457,105,0,0,0,0,0,0,0,0,0,0,0,0,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435,0,805,0,0
031200031203,4,4,0,0,0,0,2,3,2,3,3,4,113,3311,190,0,16,87,4237,300,0,0,0,0,0,0,0,0,0,0,0,0,7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3922,0,2751,0,0
031200031204,2,3,1,1,1,1,2,2,2,3,3,4,1081,3435,429,2624,15,27,4192,581,0,0,0,0,0,0,0,0,0,0,0,0,5457,0,0,0,182,5,0,0,0,0,0,0,8,967,0,0,969,4345,0,1337,0,0
031300040801,0,0,1,1,1,1,0,0,0,0,0,1,688,179,30,0,1812,136,824,154,0,0,0,67,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0
031300040802,0,0,1,1,2,1,0,0,0,0,0,0,1852,298,10,0,4037,613,2456,416,0,0,0,494,0,0,0,0,0,0,0,0,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0
031300040803,2,1,1,1,1,1,0,1,0,0,0,1,1706,1727,444,0,1898,330,3484,242,0,0,0,1911,0,0,0,0,0,0,0,0,6635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,0,0
031300040804,1,0,1,2,2,1,0,0,0,0,0,0,2302,849,102,0,4131,1104,2326,448,0,0,0,1460,0,0,0,0,0,0,0,0,4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0
031300040805,2,1,2,2,2,1,0,0,0,0,0,1,1288,818,58,0,2450,648,1174,277,0,0,0,1456,0,0,0,0,0,0,0,0,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,0
031300040806,3,3,1,1,1,1,0,2,0,0,0,4,1330,843,2156,0,680,225,348,226,0,0,0,3340,0,0,0,0,0,0,0,0,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1609,0,0
031300110101,2,2,2,2,2,2,0,2,0,0,0,3,1125,798,28,0,902,629,1925,387,0,0,0,1833,0,0,0,0,0,0,0,0,4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,4320,0,0
031300110102,2,2,2,2,2,1,0,2,0,0,0,0,1645,826,21,0,585,512,3003,410,0,0,0,2302,0,0,0,0,0,0,0,0,5444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046,0,5617,0,0
031300110201,3,2,2,2,2,2,0,1,0,0,0,3,1881,1827,252,0,1739,638,1462,994,0,0,0,3606,0,0,0,0,0,0,0,0,5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673,0,4892,0,0
031300110202,2,2,1,1,1,1,0,3,0,0,0,1,1959,553,26,0,432,522,2443,226,0,0,0,2047,0,0,0,0,0,0,0,0,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106,0,5224,0,0
031300110203,3,3,1,1,1,1,1,4,0,0,0,3,2657,965,12,0,151,328,2938,209,0,0,0,2347,0,0,0,0,0,0,0,0,6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5312,0,5897,0,0
031300110301,2,2,1,2,2,1,1,1,0,0,0,2,1796,2452,96,0,1545,811,2546,695,0,0,0,3562,0,0,0,0,0,0,0,0,6959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,0,4573,0,0
031300110302,2,2,1,1,1,1,1,2,0,0,0,2,1047,1713,40,0,1924,627,3397,342,0,0,0,2396,0,0,0,0,0,0,0,0,6395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,5595,0,0
031300110303,4,4,1,1,1,1,3,4,0,0,0,4,2715,2101,402,0,41,123,684,91,0,0,0,3870,0,0,0,0,0,0,0,0,5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376,0,4444,0,0
031300110401,2,1,1,1,1,1,1,1,0,0,0,2,418,1494,20,0,2987,384,2060,266,0,0,0,1535,0,0,0,0,0,0,0,0,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783,0,4357,0,0
031300110402,4,4,1,1,1,0,2,4,0,0,0,4,1984,202,47,0,5,113,1982,92,0,0,0,1372,0,0,0,0,0,0,0,0,4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496,0,3704,0,0
031300110403,2,1,1,1,1,1,1,1,0,0,0,3,266,2823,48,0,1689,572,3910,415,0,0,0,495,0,0,0,0,0,0,0,0,7358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138,0,5370,0,0
031300110404,4,3,1,1,1,1,2,3,0,0,0,4,2005,1650,403,0,101,137,512,389,0,0,0,1742,0,0,0,0,0,0,0,0,3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,0,2984,0,0
031300110501,2,1,2,2,2,2,1,2,0,0,0,1,358,2147,54,0,467,321,2636,607,0,0,0,0,0,0,0,0,0,0,0,0,5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912,0,3491,0,0
031300110502,3,3,1,1,1,0,2,4,0,0,0,2,249,4537,69,0,491,253,3477,230,0,0,0,0,0,0,0,0,0,0,0,0,8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5311,0,5187,0,0
031300110503,3,3,1,1,1,1,2,3,0,0,0,4,963,5763,741,0,391,414,1863,327,0,0,0,0,0,0,0,0,0,0,0,0,8764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441,0,3486,0,0
031300110601,4,3,0,0,0,0,2,4,0,0,0,3,847,1929,16,0,2,62,2226,84,0,0,0,0,0,0,0,0,0,0,0,0,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605,0,570,0,0
031300110602,4,4,0,0,0,0,3,4,0,0,0,4,2859,4567,8,0,32,196,3567,282,0,0,0,0,0,0,0,0,0,0,0,0,10662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,0,648,0,0
031300110603,4,4,0,0,1,0,3,4,0,0,0,4,1117,6963,475,0,253,60,3641,269,0,0,0,0,0,0,0,0,0,0,0,0,11620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5344,0,2973,0,0
031300110604,4,4,0,0,0,0,4,3,0,0,2,4,3839,7424,30,0,2,268,2289,222,0,0,0,0,0,0,0,0,0,0,0,0,13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7432,0,3377,0,0
031300110605,4,4,0,0,0,0,4,4,0,1,2,4,533,5227,441,0,16,75,933,77,0,0,0,0,0,0,0,0,0,0,0,0,6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,0,1170,0,0
031300110701,4,4,1,1,1,1,4,3,0,0,1,2,120,2265,4,0,12,337,7887,416,0,0,0,0,0,0,0,0,0,0,0,0,9972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8696,0,1521,0,0
031300110702,4,4,1,1,1,1,4,3,4,4,4,3,4,2518,36,0,6,178,3402,171,0,0,0,0,0,0,0,0,0,0,0,0,6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4452,0,3291,0,0
031300110703,4,4,1,1,1,1,2,4,3,3,4,4,65,1955,109,0,0,302,4826,450,0,0,0,0,0,0,0,0,0,0,0,0,6766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5512,0,2308,0,0
031300110704,4,4,1,1,1,1,1,4,2,4,4,3,292,5042,74,0,0,446,5857,513,0,0,0,0,0,0,0,0,0,0,0,0,11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7906,0,4569,0,0
031300110705,4,4,0,0,0,0,3,4,4,4,4,4,21,7059,1710,0,0,137,1941,366,0,0,0,0,0,0,0,0,0,0,0,0,9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639,0,4864,0,0
031300110706,4,4,0,0,0,0,3,4,4,4,4,4,346,6145,250,0,7,96,1886,150,0,0,0,0,0,0,0,0,0,0,0,0,8495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4517,0,3442,0,0
031300110801,4,4,0,0,0,0,4,3,0,0,1,4,2915,6210,15,0,4,332,2726,292,0,0,0,0,0,0,0,0,0,0,0,0,11557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7069,0,161,0,0
031300110802,4,4,0,0,0,0,4,2,0,1,1,3,535,3911,24,0,0,49,5209,234,0,0,0,0,0,0,0,0,0,0,0,0,9603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5815,0,780,0,0
031300110803,4,4,1,1,1,1,3,4,3,4,4,4,796,12261,703,0,50,98,3903,489,0,0,0,0,0,0,0,0,0,0,0,0,16469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6160,0,5990,0,0
031300110804,4,4,1,1,1,1,4,3,4,4,4,4,230,9921,1240,337,0,158,3482,658,0,0,0,0,0,0,0,0,0,0,0,0,11938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5268,0,3600,0,0
031300120103,2,1,1,1,1,1,0,1,0,0,0,2,575,1006,14,0,2142,187,518,109,0,0,0,1169,0,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,0,0
031300120104,2,1,1,1,1,1,0,1,0,0,0,2,1455,2183,19,0,3872,545,2173,514,0,0,0,2831,0,0,0,0,0,0,0,0,5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,0,0
031300120205,2,1,1,1,1,1,0,1,0,0,0,2,501,1550,46,0,2888,355,786,172,0,0,0,1665,0,0,0,0,0,0,0,0,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616,0,0
031300120206,3,2,0,0,0,0,0,2,0,0,0,3,0,288,0,0,159,1,20,0,0,0,0,186,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0
031300120207,2,1,1,1,1,1,0,1,0,0,0,2,1063,2851,48,0,3412,486,2655,372,0,0,0,3289,0,0,0,0,0,0,0,0,6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6158,0,0
031300120301,1,0,1,1,1,1,0,0,0,0,0,1,623,632,20,0,2748,299,1546,167,0,0,0,718,0,0,0,0,0,0,0,0,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,0,0
031300120302,2,1,1,1,1,1,0,1,0,0,0,1,2157,2664,106,0,4297,1023,2943,662,0,0,0,3753,0,0,0,0,0,0,0,0,8095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7272,0,0
031300120303,2,2,3,3,3,3,0,1,0,0,0,3,2825,1558,82,0,707,729,1103,1803,0,0,0,3253,0,0,0,0,0,0,0,0,6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5645,0,0
031300120304,1,0,2,2,2,2,0,0,0,0,0,1,1006,174,4,0,2263,470,478,936,0,0,0,407,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,0,0
031300120305,1,0,2,2,2,2,0,0,0,0,0,1,2964,630,189,0,3325,1145,2666,1109,0,0,0,1300,0,0,0,0,0,0,0,0,4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766,0,0
031300120401,2,1,2,2,3,2,0,1,0,0,0,0,3175,3061,86,0,1603,1625,2924,918,0,0,0,3592,0,0,0,0,0,0,0,0,9373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871,0,0
031300120402,2,1,2,2,2,2,0,0,0,0,0,0,1094,733,29,0,619,444,1167,284,0,0,0,1421,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,0,0
031300120403,2,1,1,2,2,1,0,1,0,0,0,0,2238,1692,76,0,2889,999,3242,399,0,0,0,2717,0,0,0,0,0,0,0,0,7289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4548,0,0
031300120404,2,1,2,3,3,2,0,2,0,0,0,0,1078,681,77,0,196,172,1769,227,0,0,0,895,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,0,0
031300120405,2,1,1,2,2,1,0,1,0,0,0,2,1662,1482,90,0,1924,570,2096,451,0,0,0,2264,0,0,0,0,0,0,0,0,5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4486,0,0
031300120406,1,0,1,1,2,1,0,0,0,0,0,0,1047,398,10,0,912,524,1620,169,0,0,0,655,0,0,0,0,0,0,0,0,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0
